 convergence of q_dag integral
 For T =    200.00000000000000     
   21700.       42   0.78936E-01
   21700.       46   0.78936E-01
   21700.       50   0.78936E-01
   21700.       54   0.78936E-01
   21700.       58   0.78936E-01
   21700.       62   0.78936E-01
   21700.       66   0.78936E-01
   21700.       70   0.78936E-01
   21700.       74   0.78936E-01
   21700.       78   0.78936E-01
   21700.       82   0.78936E-01
   21700.       86   0.78936E-01
   21700.       90   0.78936E-01
   21700.       94   0.78936E-01
   21700.       98   0.78936E-01
   21700.      102   0.78936E-01
   21700.      106   0.78936E-01
   21700.      110   0.78936E-01
   21700.      114   0.78936E-01
   21700.      118   0.78936E-01
   21700.      122   0.78936E-01
   21700.      126   0.78936E-01
   21700.      130   0.78936E-01
   21700.      134   0.78936E-01
   21700.      138   0.78936E-01
   21750.        2   0.78936E-01
   21750.        6   0.78936E-01
   21750.       10   0.78936E-01
   21750.       14   0.78936E-01
   21750.       18   0.78936E-01
   21750.       22   0.78936E-01
   21750.       26   0.78936E-01
   21750.       30   0.78936E-01
   21750.       34   0.78936E-01
   21750.       38   0.78936E-01
   21750.       42   0.78936E-01
   21750.       46   0.78936E-01
   21750.       50   0.78936E-01
   21750.       54   0.78936E-01
   21750.       58   0.78936E-01
   21750.       62   0.78936E-01
   21750.       66   0.78936E-01
   21750.       70   0.78936E-01
   21750.       74   0.78936E-01
   21750.       78   0.78936E-01
   21750.       82   0.78936E-01
   21750.       86   0.78936E-01
   21750.       90   0.78936E-01
   21750.       94   0.78936E-01
   21750.       98   0.78936E-01
   21750.      102   0.78936E-01
   21750.      106   0.78936E-01
   21750.      110   0.78936E-01
   21750.      114   0.78936E-01
   21750.      118   0.78936E-01
   21750.      122   0.78936E-01
   21750.      126   0.78936E-01
   21750.      130   0.78936E-01
   21750.      134   0.78936E-01
   21750.      138   0.78936E-01
   21800.        2   0.78936E-01
   21800.        6   0.78936E-01
   21800.       10   0.78936E-01
   21800.       14   0.78936E-01
   21800.       18   0.78936E-01
   21800.       22   0.78936E-01
   21800.       26   0.78936E-01
   21800.       30   0.78936E-01
   21800.       34   0.78936E-01
   21800.       38   0.78936E-01
   21800.       42   0.78936E-01
   21800.       46   0.78936E-01
   21800.       50   0.78936E-01
   21800.       54   0.78936E-01
   21800.       58   0.78936E-01
   21800.       62   0.78936E-01
   21800.       66   0.78936E-01
   21800.       70   0.78936E-01
   21800.       74   0.78936E-01
   21800.       78   0.78936E-01
   21800.       82   0.78936E-01
   21800.       86   0.78936E-01
   21800.       90   0.78936E-01
   21800.       94   0.78936E-01
   21800.       98   0.78936E-01
   21800.      102   0.78936E-01
   21800.      106   0.78936E-01
   21800.      110   0.78936E-01
   21800.      114   0.78936E-01
   21800.      118   0.78936E-01
   21800.      122   0.78936E-01
   21800.      126   0.78936E-01
   21800.      130   0.78936E-01
   21800.      134   0.78936E-01
   21800.      138   0.78936E-01
   21850.        2   0.78936E-01
   21850.        6   0.78936E-01
   21850.       10   0.78936E-01
   21850.       14   0.78936E-01
   21850.       18   0.78936E-01
   21850.       22   0.78936E-01
   21850.       26   0.78936E-01
   21850.       30   0.78936E-01
   21850.       34   0.78936E-01
   21850.       38   0.78936E-01
   21850.       42   0.78936E-01
   21850.       46   0.78936E-01
   21850.       50   0.78936E-01
   21850.       54   0.78936E-01
   21850.       58   0.78936E-01
   21850.       62   0.78936E-01
   21850.       66   0.78936E-01
   21850.       70   0.78936E-01
   21850.       74   0.78936E-01
   21850.       78   0.78936E-01
   21850.       82   0.78936E-01
   21850.       86   0.78936E-01
   21850.       90   0.78936E-01
   21850.       94   0.78936E-01
   21850.       98   0.78936E-01
   21850.      102   0.78936E-01
   21850.      106   0.78936E-01
   21850.      110   0.78936E-01
   21850.      114   0.78936E-01
   21850.      118   0.78936E-01
   21850.      122   0.78936E-01
   21850.      126   0.78936E-01
   21850.      130   0.78936E-01
   21850.      134   0.78936E-01
   21850.      138   0.78936E-01
   21900.        2   0.78936E-01
   21900.        6   0.78936E-01
   21900.       10   0.78936E-01
   21900.       14   0.78936E-01
   21900.       18   0.78936E-01
   21900.       22   0.78936E-01
   21900.       26   0.78936E-01
   21900.       30   0.78936E-01
   21900.       34   0.78936E-01
   21900.       38   0.78936E-01
   21900.       42   0.78936E-01
   21900.       46   0.78936E-01
   21900.       50   0.78936E-01
   21900.       54   0.78936E-01
   21900.       58   0.78936E-01
   21900.       62   0.78936E-01
   21900.       66   0.78936E-01
   21900.       70   0.78936E-01
   21900.       74   0.78936E-01
   21900.       78   0.78936E-01
   21900.       82   0.78936E-01
   21900.       86   0.78936E-01
   21900.       90   0.78936E-01
   21900.       94   0.78936E-01
   21900.       98   0.78936E-01
   21900.      102   0.78936E-01
   21900.      106   0.78936E-01
   21900.      110   0.78936E-01
   21900.      114   0.78936E-01
   21900.      118   0.78936E-01
   21900.      122   0.78936E-01
   21900.      126   0.78936E-01
   21900.      130   0.78936E-01
   21900.      134   0.78936E-01
   21900.      138   0.78936E-01
   21950.        2   0.78936E-01
   21950.        6   0.78936E-01
   21950.       10   0.78936E-01
   21950.       14   0.78936E-01
   21950.       18   0.78936E-01
   21950.       22   0.78936E-01
   21950.       26   0.78936E-01
   21950.       30   0.78936E-01
   21950.       34   0.78936E-01
   21950.       38   0.78936E-01
   21950.       42   0.78936E-01
   21950.       46   0.78936E-01
   21950.       50   0.78936E-01
   21950.       54   0.78936E-01
   21950.       58   0.78936E-01
   21950.       62   0.78936E-01
   21950.       66   0.78936E-01
   21950.       70   0.78936E-01
   21950.       74   0.78936E-01
   21950.       78   0.78936E-01
   21950.       82   0.78936E-01
   21950.       86   0.78936E-01
   21950.       90   0.78936E-01
   21950.       94   0.78936E-01
   21950.       98   0.78936E-01
   21950.      102   0.78936E-01
   21950.      106   0.78936E-01
   21950.      110   0.78936E-01
   21950.      114   0.78936E-01
   21950.      118   0.78936E-01
   21950.      122   0.78936E-01
   21950.      126   0.78936E-01
   21950.      130   0.78936E-01
   21950.      134   0.78936E-01
   21950.      138   0.78936E-01
   22000.        2   0.78936E-01
   22000.        6   0.78936E-01
   22000.       10   0.78936E-01
   22000.       14   0.78936E-01
   22000.       18   0.78936E-01
   22000.       22   0.78936E-01
   22000.       26   0.78936E-01
   22000.       30   0.78936E-01
   22000.       34   0.78936E-01
   22000.       38   0.78936E-01
   22000.       42   0.78936E-01
   22000.       46   0.78936E-01
   22000.       50   0.78936E-01
   22000.       54   0.78936E-01
   22000.       58   0.78936E-01
   22000.       62   0.78936E-01
   22000.       66   0.78936E-01
   22000.       70   0.78936E-01
   22000.       74   0.78936E-01
   22000.       78   0.78936E-01
   22000.       82   0.78936E-01
   22000.       86   0.78936E-01
   22000.       90   0.78936E-01
   22000.       94   0.78936E-01
   22000.       98   0.78936E-01
   22000.      102   0.78936E-01
   22000.      106   0.78936E-01
   22000.      110   0.78936E-01
   22000.      114   0.78936E-01
   22000.      118   0.78936E-01
   22000.      122   0.78936E-01
   22000.      126   0.78936E-01
   22000.      130   0.78936E-01
   22000.      134   0.78936E-01
   22000.      138   0.78936E-01
   22050.        2   0.78936E-01
   22050.        6   0.78936E-01
   22050.       10   0.78936E-01
   22050.       14   0.78936E-01
   22050.       18   0.78936E-01
   22050.       22   0.78936E-01
   22050.       26   0.78936E-01
   22050.       30   0.78936E-01
   22050.       34   0.78936E-01
   22050.       38   0.78936E-01
   22050.       42   0.78936E-01
   22050.       46   0.78936E-01
   22050.       50   0.78936E-01
   22050.       54   0.78936E-01
   22050.       58   0.78936E-01
   22050.       62   0.78936E-01
   22050.       66   0.78936E-01
   22050.       70   0.78936E-01
   22050.       74   0.78936E-01
   22050.       78   0.78936E-01
   22050.       82   0.78936E-01
   22050.       86   0.78936E-01
   22050.       90   0.78936E-01
   22050.       94   0.78936E-01
   22050.       98   0.78936E-01
   22050.      102   0.78936E-01
   22050.      106   0.78936E-01
   22050.      110   0.78936E-01
   22050.      114   0.78936E-01
   22050.      118   0.78936E-01
   22050.      122   0.78936E-01
   22050.      126   0.78936E-01
   22050.      130   0.78936E-01
   22050.      134   0.78936E-01
   22050.      138   0.78936E-01
   22100.        2   0.78936E-01
   22100.        6   0.78936E-01
   22100.       10   0.78936E-01
   22100.       14   0.78936E-01
   22100.       18   0.78936E-01
   22100.       22   0.78936E-01
   22100.       26   0.78936E-01
   22100.       30   0.78936E-01
   22100.       34   0.78936E-01
   22100.       38   0.78936E-01
   22100.       42   0.78936E-01
   22100.       46   0.78936E-01
   22100.       50   0.78936E-01
   22100.       54   0.78936E-01
   22100.       58   0.78936E-01
   22100.       62   0.78936E-01
   22100.       66   0.78936E-01
   22100.       70   0.78936E-01
   22100.       74   0.78936E-01
   22100.       78   0.78936E-01
   22100.       82   0.78936E-01
   22100.       86   0.78936E-01
   22100.       90   0.78936E-01
   22100.       94   0.78936E-01
   22100.       98   0.78936E-01
   22100.      102   0.78936E-01
   22100.      106   0.78936E-01
   22100.      110   0.78936E-01
   22100.      114   0.78936E-01
   22100.      118   0.78936E-01
   22100.      122   0.78936E-01
   22100.      126   0.78936E-01
   22100.      130   0.78936E-01
   22100.      134   0.78936E-01
   22100.      138   0.78936E-01
   22150.        2   0.78936E-01
   22150.        6   0.78936E-01
   22150.       10   0.78936E-01
   22150.       14   0.78936E-01
   22150.       18   0.78936E-01
   22150.       22   0.78936E-01
   22150.       26   0.78936E-01
   22150.       30   0.78936E-01
   22150.       34   0.78936E-01
   22150.       38   0.78936E-01
   22150.       42   0.78936E-01
   22150.       46   0.78936E-01
   22150.       50   0.78936E-01
   22150.       54   0.78936E-01
   22150.       58   0.78936E-01
   22150.       62   0.78936E-01
   22150.       66   0.78936E-01
   22150.       70   0.78936E-01
   22150.       74   0.78936E-01
   22150.       78   0.78936E-01
   22150.       82   0.78936E-01
   22150.       86   0.78936E-01
   22150.       90   0.78936E-01
   22150.       94   0.78936E-01
   22150.       98   0.78936E-01
   22150.      102   0.78936E-01
   22150.      106   0.78936E-01
   22150.      110   0.78936E-01
   22150.      114   0.78936E-01
   22150.      118   0.78936E-01
   22150.      122   0.78936E-01
   22150.      126   0.78936E-01
   22150.      130   0.78936E-01
   22150.      134   0.78936E-01
   22150.      138   0.78936E-01
   22200.        2   0.78936E-01
   22200.        6   0.78936E-01
   22200.       10   0.78936E-01
   22200.       14   0.78936E-01
   22200.       18   0.78936E-01
   22200.       22   0.78936E-01
   22200.       26   0.78936E-01
   22200.       30   0.78936E-01
   22200.       34   0.78936E-01
   22200.       38   0.78936E-01
   22200.       42   0.78936E-01
   22200.       46   0.78936E-01
   22200.       50   0.78936E-01
   22200.       54   0.78936E-01
   22200.       58   0.78936E-01
   22200.       62   0.78936E-01
   22200.       66   0.78936E-01
   22200.       70   0.78936E-01
   22200.       74   0.78936E-01
   22200.       78   0.78936E-01
   22200.       82   0.78936E-01
   22200.       86   0.78936E-01
   22200.       90   0.78936E-01
   22200.       94   0.78936E-01
   22200.       98   0.78936E-01
   22200.      102   0.78936E-01
   22200.      106   0.78936E-01
   22200.      110   0.78936E-01
   22200.      114   0.78936E-01
   22200.      118   0.78936E-01
   22200.      122   0.78936E-01
   22200.      126   0.78936E-01
   22200.      130   0.78936E-01
   22200.      134   0.78936E-01
   22200.      138   0.78936E-01
   22250.        2   0.78936E-01
   22250.        6   0.78936E-01
   22250.       10   0.78936E-01
   22250.       14   0.78936E-01
   22250.       18   0.78936E-01
   22250.       22   0.78936E-01
   22250.       26   0.78936E-01
   22250.       30   0.78936E-01
   22250.       34   0.78936E-01
   22250.       38   0.78936E-01
   22250.       42   0.78936E-01
   22250.       46   0.78936E-01
   22250.       50   0.78936E-01
   22250.       54   0.78936E-01
   22250.       58   0.78936E-01
   22250.       62   0.78936E-01
   22250.       66   0.78936E-01
   22250.       70   0.78936E-01
   22250.       74   0.78936E-01
   22250.       78   0.78936E-01
   22250.       82   0.78936E-01
   22250.       86   0.78936E-01
   22250.       90   0.78936E-01
   22250.       94   0.78936E-01
   22250.       98   0.78936E-01
   22250.      102   0.78936E-01
   22250.      106   0.78936E-01
   22250.      110   0.78936E-01
   22250.      114   0.78936E-01
   22250.      118   0.78936E-01
   22250.      122   0.78936E-01
   22250.      126   0.78936E-01
   22250.      130   0.78936E-01
   22250.      134   0.78936E-01
   22250.      138   0.78936E-01
   22300.        2   0.78936E-01
   22300.        6   0.78936E-01
   22300.       10   0.78936E-01
   22300.       14   0.78936E-01
   22300.       18   0.78936E-01
   22300.       22   0.78936E-01
   22300.       26   0.78936E-01
   22300.       30   0.78936E-01
   22300.       34   0.78936E-01
   22300.       38   0.78936E-01
   22300.       42   0.78936E-01
   22300.       46   0.78936E-01
   22300.       50   0.78936E-01
   22300.       54   0.78936E-01
   22300.       58   0.78936E-01
   22300.       62   0.78936E-01
   22300.       66   0.78936E-01
   22300.       70   0.78936E-01
   22300.       74   0.78936E-01
   22300.       78   0.78936E-01
   22300.       82   0.78936E-01
   22300.       86   0.78936E-01
   22300.       90   0.78936E-01
   22300.       94   0.78936E-01
   22300.       98   0.78936E-01
   22300.      102   0.78936E-01
   22300.      106   0.78936E-01
   22300.      110   0.78936E-01
   22300.      114   0.78936E-01
   22300.      118   0.78936E-01
   22300.      122   0.78936E-01
   22300.      126   0.78936E-01
   22300.      130   0.78936E-01
   22300.      134   0.78936E-01
   22300.      138   0.78936E-01
   22350.        2   0.78936E-01
   22350.        6   0.78936E-01
   22350.       10   0.78936E-01
   22350.       14   0.78936E-01
   22350.       18   0.78936E-01
   22350.       22   0.78936E-01
   22350.       26   0.78936E-01
   22350.       30   0.78936E-01
   22350.       34   0.78936E-01
   22350.       38   0.78936E-01
   22350.       42   0.78936E-01
   22350.       46   0.78936E-01
   22350.       50   0.78936E-01
   22350.       54   0.78936E-01
   22350.       58   0.78936E-01
   22350.       62   0.78936E-01
   22350.       66   0.78936E-01
   22350.       70   0.78936E-01
   22350.       74   0.78936E-01
   22350.       78   0.78936E-01
   22350.       82   0.78936E-01
   22350.       86   0.78936E-01
   22350.       90   0.78936E-01
   22350.       94   0.78936E-01
   22350.       98   0.78936E-01
   22350.      102   0.78936E-01
   22350.      106   0.78936E-01
   22350.      110   0.78936E-01
   22350.      114   0.78936E-01
   22350.      118   0.78936E-01
   22350.      122   0.78936E-01
   22350.      126   0.78936E-01
   22350.      130   0.78936E-01
   22350.      134   0.78936E-01
   22350.      138   0.78936E-01
   22400.        2   0.78936E-01
   22400.        6   0.78936E-01
   22400.       10   0.78936E-01
   22400.       14   0.78936E-01
   22400.       18   0.78936E-01
   22400.       22   0.78936E-01
   22400.       26   0.78936E-01
   22400.       30   0.78936E-01
   22400.       34   0.78936E-01
   22400.       38   0.78936E-01
   22400.       42   0.78936E-01
   22400.       46   0.78936E-01
   22400.       50   0.78936E-01
   22400.       54   0.78936E-01
   22400.       58   0.78936E-01
   22400.       62   0.78936E-01
   22400.       66   0.78936E-01
   22400.       70   0.78936E-01
   22400.       74   0.78936E-01
   22400.       78   0.78936E-01
   22400.       82   0.78936E-01
   22400.       86   0.78936E-01
   22400.       90   0.78936E-01
   22400.       94   0.78936E-01
   22400.       98   0.78936E-01
   22400.      102   0.78936E-01
   22400.      106   0.78936E-01
   22400.      110   0.78936E-01
   22400.      114   0.78936E-01
   22400.      118   0.78936E-01
   22400.      122   0.78936E-01
   22400.      126   0.78936E-01
   22400.      130   0.78936E-01
   22400.      134   0.78936E-01
   22400.      138   0.78936E-01
   22450.        2   0.78936E-01
   22450.        6   0.78936E-01
   22450.       10   0.78936E-01
   22450.       14   0.78936E-01
   22450.       18   0.78936E-01
   22450.       22   0.78936E-01
   22450.       26   0.78936E-01
   22450.       30   0.78936E-01
   22450.       34   0.78936E-01
   22450.       38   0.78936E-01
   22450.       42   0.78936E-01
   22450.       46   0.78936E-01
   22450.       50   0.78936E-01
   22450.       54   0.78936E-01
   22450.       58   0.78936E-01
   22450.       62   0.78936E-01
   22450.       66   0.78936E-01
   22450.       70   0.78936E-01
   22450.       74   0.78936E-01
   22450.       78   0.78936E-01
   22450.       82   0.78936E-01
   22450.       86   0.78936E-01
   22450.       90   0.78936E-01
   22450.       94   0.78936E-01
   22450.       98   0.78936E-01
   22450.      102   0.78936E-01
   22450.      106   0.78936E-01
   22450.      110   0.78936E-01
   22450.      114   0.78936E-01
   22450.      118   0.78936E-01
   22450.      122   0.78936E-01
   22450.      126   0.78936E-01
   22450.      130   0.78936E-01
   22450.      134   0.78936E-01
   22450.      138   0.78936E-01
   22500.        2   0.78936E-01
   22500.        6   0.78936E-01
   22500.       10   0.78936E-01
   22500.       14   0.78936E-01
   22500.       18   0.78936E-01
   22500.       22   0.78936E-01
   22500.       26   0.78936E-01
   22500.       30   0.78936E-01
   22500.       34   0.78936E-01
   22500.       38   0.78936E-01
   22500.       42   0.78936E-01
   22500.       46   0.78936E-01
   22500.       50   0.78936E-01
   22500.       54   0.78936E-01
   22500.       58   0.78936E-01
   22500.       62   0.78936E-01
   22500.       66   0.78936E-01
   22500.       70   0.78936E-01
   22500.       74   0.78936E-01
   22500.       78   0.78936E-01
   22500.       82   0.78936E-01
   22500.       86   0.78936E-01
   22500.       90   0.78936E-01
   22500.       94   0.78936E-01
   22500.       98   0.78936E-01
   22500.      102   0.78936E-01
   22500.      106   0.78936E-01
   22500.      110   0.78936E-01
   22500.      114   0.78936E-01
   22500.      118   0.78936E-01
   22500.      122   0.78936E-01
   22500.      126   0.78936E-01
   22500.      130   0.78936E-01
   22500.      134   0.78936E-01
   22500.      138   0.78936E-01
   22550.        2   0.78936E-01
   22550.        6   0.78936E-01
   22550.       10   0.78936E-01
   22550.       14   0.78936E-01
   22550.       18   0.78936E-01
   22550.       22   0.78936E-01
   22550.       26   0.78936E-01
   22550.       30   0.78936E-01
   22550.       34   0.78936E-01
   22550.       38   0.78936E-01
   22550.       42   0.78936E-01
   22550.       46   0.78936E-01
   22550.       50   0.78936E-01
   22550.       54   0.78936E-01
   22550.       58   0.78936E-01
   22550.       62   0.78936E-01
   22550.       66   0.78936E-01
   22550.       70   0.78936E-01
   22550.       74   0.78936E-01
   22550.       78   0.78936E-01
   22550.       82   0.78936E-01
   22550.       86   0.78936E-01
   22550.       90   0.78936E-01
   22550.       94   0.78936E-01
   22550.       98   0.78936E-01
   22550.      102   0.78936E-01
   22550.      106   0.78936E-01
   22550.      110   0.78936E-01
   22550.      114   0.78936E-01
   22550.      118   0.78936E-01
   22550.      122   0.78936E-01
   22550.      126   0.78936E-01
   22550.      130   0.78936E-01
   22550.      134   0.78936E-01
   22550.      138   0.78936E-01
   22600.        2   0.78936E-01
   22600.        6   0.78936E-01
   22600.       10   0.78936E-01
   22600.       14   0.78936E-01
   22600.       18   0.78936E-01
   22600.       22   0.78936E-01
   22600.       26   0.78936E-01
   22600.       30   0.78936E-01
   22600.       34   0.78936E-01
   22600.       38   0.78936E-01
   22600.       42   0.78936E-01
   22600.       46   0.78936E-01
   22600.       50   0.78936E-01
   22600.       54   0.78936E-01
   22600.       58   0.78936E-01
   22600.       62   0.78936E-01
   22600.       66   0.78936E-01
   22600.       70   0.78936E-01
   22600.       74   0.78936E-01
   22600.       78   0.78936E-01
   22600.       82   0.78936E-01
   22600.       86   0.78936E-01
   22600.       90   0.78936E-01
   22600.       94   0.78936E-01
   22600.       98   0.78936E-01
   22600.      102   0.78936E-01
   22600.      106   0.78936E-01
   22600.      110   0.78936E-01
   22600.      114   0.78936E-01
   22600.      118   0.78936E-01
   22600.      122   0.78936E-01
   22600.      126   0.78936E-01
   22600.      130   0.78936E-01
   22600.      134   0.78936E-01
   22600.      138   0.78936E-01
   22650.        2   0.78936E-01
   22650.        6   0.78936E-01
   22650.       10   0.78936E-01
   22650.       14   0.78936E-01
   22650.       18   0.78936E-01
   22650.       22   0.78936E-01
   22650.       26   0.78936E-01
   22650.       30   0.78936E-01
   22650.       34   0.78936E-01
   22650.       38   0.78936E-01
   22650.       42   0.78936E-01
   22650.       46   0.78936E-01
   22650.       50   0.78936E-01
   22650.       54   0.78936E-01
   22650.       58   0.78936E-01
   22650.       62   0.78936E-01
   22650.       66   0.78936E-01
   22650.       70   0.78936E-01
   22650.       74   0.78936E-01
   22650.       78   0.78936E-01
   22650.       82   0.78936E-01
   22650.       86   0.78936E-01
   22650.       90   0.78936E-01
   22650.       94   0.78936E-01
   22650.       98   0.78936E-01
   22650.      102   0.78936E-01
   22650.      106   0.78936E-01
   22650.      110   0.78936E-01
   22650.      114   0.78936E-01
   22650.      118   0.78936E-01
   22650.      122   0.78936E-01
   22650.      126   0.78936E-01
   22650.      130   0.78936E-01
   22650.      134   0.78936E-01
   22650.      138   0.78936E-01
   22700.        2   0.78936E-01
   22700.        6   0.78936E-01
   22700.       10   0.78936E-01
   22700.       14   0.78936E-01
   22700.       18   0.78936E-01
   22700.       22   0.78936E-01
   22700.       26   0.78936E-01
   22700.       30   0.78936E-01
   22700.       34   0.78936E-01
   22700.       38   0.78936E-01
   22700.       42   0.78936E-01
   22700.       46   0.78936E-01
   22700.       50   0.78936E-01
   22700.       54   0.78936E-01
   22700.       58   0.78936E-01
   22700.       62   0.78936E-01
   22700.       66   0.78936E-01
   22700.       70   0.78936E-01
   22700.       74   0.78936E-01
   22700.       78   0.78936E-01
   22700.       82   0.78936E-01
   22700.       86   0.78936E-01
   22700.       90   0.78936E-01
   22700.       94   0.78936E-01
   22700.       98   0.78936E-01
   22700.      102   0.78936E-01
   22700.      106   0.78936E-01
   22700.      110   0.78936E-01
   22700.      114   0.78936E-01
   22700.      118   0.78936E-01
   22700.      122   0.78936E-01
   22700.      126   0.78936E-01
   22700.      130   0.78936E-01
   22700.      134   0.78936E-01
   22700.      138   0.78936E-01
   22750.        2   0.78936E-01
   22750.        6   0.78936E-01
   22750.       10   0.78936E-01
   22750.       14   0.78936E-01
   22750.       18   0.78936E-01
   22750.       22   0.78936E-01
   22750.       26   0.78936E-01
   22750.       30   0.78936E-01
   22750.       34   0.78936E-01
   22750.       38   0.78936E-01
   22750.       42   0.78936E-01
   22750.       46   0.78936E-01
   22750.       50   0.78936E-01
   22750.       54   0.78936E-01
   22750.       58   0.78936E-01
   22750.       62   0.78936E-01
   22750.       66   0.78936E-01
   22750.       70   0.78936E-01
   22750.       74   0.78936E-01
   22750.       78   0.78936E-01
   22750.       82   0.78936E-01
   22750.       86   0.78936E-01
   22750.       90   0.78936E-01
   22750.       94   0.78936E-01
   22750.       98   0.78936E-01
   22750.      102   0.78936E-01
   22750.      106   0.78936E-01
   22750.      110   0.78936E-01
   22750.      114   0.78936E-01
   22750.      118   0.78936E-01
   22750.      122   0.78936E-01
   22750.      126   0.78936E-01
   22750.      130   0.78936E-01
   22750.      134   0.78936E-01
   22750.      138   0.78936E-01
   22800.        2   0.78936E-01
   22800.        6   0.78936E-01
   22800.       10   0.78936E-01
   22800.       14   0.78936E-01
   22800.       18   0.78936E-01
   22800.       22   0.78936E-01
   22800.       26   0.78936E-01
   22800.       30   0.78936E-01
   22800.       34   0.78936E-01
   22800.       38   0.78936E-01
   22800.       42   0.78936E-01
   22800.       46   0.78936E-01
   22800.       50   0.78936E-01
   22800.       54   0.78936E-01
   22800.       58   0.78936E-01
   22800.       62   0.78936E-01
   22800.       66   0.78936E-01
   22800.       70   0.78936E-01
   22800.       74   0.78936E-01
   22800.       78   0.78936E-01
   22800.       82   0.78936E-01
   22800.       86   0.78936E-01
   22800.       90   0.78936E-01
   22800.       94   0.78936E-01
   22800.       98   0.78936E-01
   22800.      102   0.78936E-01
   22800.      106   0.78936E-01
   22800.      110   0.78936E-01
   22800.      114   0.78936E-01
   22800.      118   0.78936E-01
   22800.      122   0.78936E-01
   22800.      126   0.78936E-01
   22800.      130   0.78936E-01
   22800.      134   0.78936E-01
   22800.      138   0.78936E-01
   22850.        2   0.78936E-01
   22850.        6   0.78936E-01
   22850.       10   0.78936E-01
   22850.       14   0.78936E-01
   22850.       18   0.78936E-01
   22850.       22   0.78936E-01
   22850.       26   0.78936E-01
   22850.       30   0.78936E-01
   22850.       34   0.78936E-01
   22850.       38   0.78936E-01
   22850.       42   0.78936E-01
   22850.       46   0.78936E-01
   22850.       50   0.78936E-01
   22850.       54   0.78936E-01
   22850.       58   0.78936E-01
   22850.       62   0.78936E-01
   22850.       66   0.78936E-01
   22850.       70   0.78936E-01
   22850.       74   0.78936E-01
   22850.       78   0.78936E-01
   22850.       82   0.78936E-01
   22850.       86   0.78936E-01
   22850.       90   0.78936E-01
   22850.       94   0.78936E-01
   22850.       98   0.78936E-01
   22850.      102   0.78936E-01
   22850.      106   0.78936E-01
   22850.      110   0.78936E-01
   22850.      114   0.78936E-01
   22850.      118   0.78936E-01
   22850.      122   0.78936E-01
   22850.      126   0.78936E-01
   22850.      130   0.78936E-01
   22850.      134   0.78936E-01
   22850.      138   0.78936E-01
   22900.        2   0.78936E-01
   22900.        6   0.78936E-01
   22900.       10   0.78936E-01
   22900.       14   0.78936E-01
   22900.       18   0.78936E-01
   22900.       22   0.78936E-01
   22900.       26   0.78936E-01
   22900.       30   0.78936E-01
   22900.       34   0.78936E-01
   22900.       38   0.78936E-01
   22900.       42   0.78936E-01
   22900.       46   0.78936E-01
   22900.       50   0.78936E-01
   22900.       54   0.78936E-01
   22900.       58   0.78936E-01
   22900.       62   0.78936E-01
   22900.       66   0.78936E-01
   22900.       70   0.78936E-01
   22900.       74   0.78936E-01
   22900.       78   0.78936E-01
   22900.       82   0.78936E-01
   22900.       86   0.78936E-01
   22900.       90   0.78936E-01
   22900.       94   0.78936E-01
   22900.       98   0.78936E-01
   22900.      102   0.78936E-01
   22900.      106   0.78936E-01
   22900.      110   0.78936E-01
   22900.      114   0.78936E-01
   22900.      118   0.78936E-01
   22900.      122   0.78936E-01
   22900.      126   0.78936E-01
   22900.      130   0.78936E-01
   22900.      134   0.78936E-01
   22900.      138   0.78936E-01
   22950.        2   0.78936E-01
   22950.        6   0.78936E-01
   22950.       10   0.78936E-01
   22950.       14   0.78936E-01
   22950.       18   0.78936E-01
   22950.       22   0.78936E-01
   22950.       26   0.78936E-01
   22950.       30   0.78936E-01
   22950.       34   0.78936E-01
   22950.       38   0.78936E-01
   22950.       42   0.78936E-01
   22950.       46   0.78936E-01
   22950.       50   0.78936E-01
   22950.       54   0.78936E-01
   22950.       58   0.78936E-01
   22950.       62   0.78936E-01
   22950.       66   0.78936E-01
   22950.       70   0.78936E-01
   22950.       74   0.78936E-01
   22950.       78   0.78936E-01
   22950.       82   0.78936E-01
   22950.       86   0.78936E-01
   22950.       90   0.78936E-01
   22950.       94   0.78936E-01
   22950.       98   0.78936E-01
   22950.      102   0.78936E-01
   22950.      106   0.78936E-01
   22950.      110   0.78936E-01
   22950.      114   0.78936E-01
   22950.      118   0.78936E-01
   22950.      122   0.78936E-01
   22950.      126   0.78936E-01
   22950.      130   0.78936E-01
   22950.      134   0.78936E-01
   22950.      138   0.78936E-01
   23000.        2   0.78936E-01
   23000.        6   0.78936E-01
   23000.       10   0.78936E-01
   23000.       14   0.78936E-01
   23000.       18   0.78936E-01
   23000.       22   0.78936E-01
   23000.       26   0.78936E-01
   23000.       30   0.78936E-01
   23000.       34   0.78936E-01
   23000.       38   0.78936E-01
   23000.       42   0.78936E-01
   23000.       46   0.78936E-01
   23000.       50   0.78936E-01
   23000.       54   0.78936E-01
   23000.       58   0.78936E-01
   23000.       62   0.78936E-01
   23000.       66   0.78936E-01
   23000.       70   0.78936E-01
   23000.       74   0.78936E-01
   23000.       78   0.78936E-01
   23000.       82   0.78936E-01
   23000.       86   0.78936E-01
   23000.       90   0.78936E-01
   23000.       94   0.78936E-01
   23000.       98   0.78936E-01
   23000.      102   0.78936E-01
   23000.      106   0.78936E-01
   23000.      110   0.78936E-01
   23000.      114   0.78936E-01
   23000.      118   0.78936E-01
   23000.      122   0.78936E-01
