========================================
singlet_B7_Energy_1_34.9759.out
0.1 atm
T,P1->W3
200.0,1.72695e-13
210.0,1.41992e-13
220.0,1.17549e-13
230.0,9.79899e-14
240.0,8.21742e-14
250.0,6.93703e-14
260.0,5.88304e-14
270.0,5.02151e-14
280.0,4.30329e-14
290.0,3.7041e-14
300.0,3.20611e-14
310.0,2.78319e-14
320.0,2.42627e-14
330.0,2.12399e-14
340.0,1.8648e-14
350.0,1.64023e-14
360.0,1.45245e-14
370.0,1.29164e-14
380.0,1.15485e-14
390.0,1.02446e-14
400.0,9.30474e-15
410.0,8.302e-15
420.0,7.52034e-15
430.0,6.8316e-15
440.0,6.11653e-15
450.0,5.59707e-15
460.0,5.04855e-15
470.0,4.64032e-15
480.0,4.19249e-15
490.0,3.86093e-15
500.0,3.52259e-15
510.0,3.17652e-15
520.0,2.87707e-15
530.0,2.62558e-15
540.0,2.38699e-15
550.0,2.19606e-15
560.0,1.98634e-15
570.0,1.80282e-15
580.0,1.6581e-15
590.0,1.50817e-15
600.0,1.36773e-15
610.0,1.26249e-15
620.0,1.15427e-15
630.0,1.05415e-15
640.0,9.68261e-16
650.0,8.91361e-16
660.0,8.20715e-16
670.0,7.49486e-16
680.0,6.94252e-16
690.0,6.45327e-16
700.0,5.91988e-16
800.0,3.11608e-16
900.0,2.15186e-16
1000.0,1.98323e-16
1100.0,2.47797e-16
1200.0,2.73989e-16
1300.0,3.36893e-16
1400.0,3.86213e-16
1500.0,4.70286e-16
1600.0,5.69913e-16
1700.0,6.52252e-16
1800.0,6.69547e-16
1900.0,8.18305e-16
2000.0,8.84887e-16
2100.0,9.80948e-16
2200.0,9.54318e-16
2300.0,1.07524e-15
2400.0,1.0652e-15
2500.0,1.21623e-15
2600.0,1.27009e-15
2700.0,1.26353e-15
2800.0,1.25596e-15
2900.0,1.24681e-15
3000.0,1.25639e-15
========================================
singlet_B7_Energy_1_34.9759.out
0.5 atm
T,P1->W3
200.0,5.90854e-13
210.0,4.94588e-13
220.0,4.16378e-13
